name,code,link,source,color_hex,color_r,color_g,color_b
granite,PPG1022-6,https://www.glidden.com/color/color-families/neutrals/granite,glidden,#746a5e,116,106,94
curlew,PPG1021-6,https://www.glidden.com/color/color-families/neutrals/curlew,glidden,#766859,118,104,89
stone's throw,PPG1008-7,https://www.glidden.com/color/color-families/neutrals/stone-s-throw,glidden,#605c58,96,92,88
bark,PPG1007-7,https://www.glidden.com/color/color-families/neutrals/bark,glidden,#5f5854,95,88,84
metropolis,PPG1006-7,https://www.glidden.com/color/color-families/neutrals/metropolis,glidden,#61584f,97,88,79
ground coffee,PPG1076-7,https://www.glidden.com/color/color-families/neutrals/ground-coffee,glidden,#63554b,99,85,75
dolce,PPG1020-7,https://www.glidden.com/color/color-families/neutrals/dolce,glidden,#63584c,99,88,76
cabin fever,PPG1021-7,https://www.glidden.com/color/color-families/neutrals/cabin-fever,glidden,#5e5349,94,83,73
star anise,PPG1022-7,https://www.glidden.com/color/color-families/neutrals/star-anise,glidden,#5c5042,92,80,66
chestnut,PPG15-23,https://www.glidden.com/color/color-families/beiges/chestnut,glidden,#624e45,98,78,69
little bear,PPG1074-7,https://www.glidden.com/color/color-families/beiges/little-bear,glidden,#604b42,96,75,66
fudge truffle,PPG1075-7,https://www.glidden.com/color/color-families/neutrals/fudge-truffle,glidden,#604a3f,96,74,63
fudge,PPG1073-7,https://www.glidden.com/color/color-families/beiges/fudge,glidden,#63493e,99,73,62
bird house brown,PPG1072-7,https://www.glidden.com/color/color-families/beiges/bird-house-brown,glidden,#6c483a,108,72,58
spiced wine,PPG1016-7,https://www.glidden.com/color/color-families/oranges/spiced-wine,glidden,#664942,102,73,66
pumpernickel,PPG15-22,https://www.glidden.com/color/color-families/neutrals/pumpernickel,glidden,#625141,98,81,65
coffee house,PPG1077-7,https://www.glidden.com/color/color-families/beiges/coffee-house,glidden,#6c5b4d,108,91,77
maple syrup,PPG1084-7,https://www.glidden.com/color/color-families/beiges/maple-syrup,glidden,#75583d,117,88,61
molasses,PPG1079-7,https://www.glidden.com/color/color-families/beiges/molasses,glidden,#74563d,116,86,61
chocolate truffle,PPG15-13,https://www.glidden.com/color/color-families/beiges/chocolate-truffle,glidden,#6f5746,111,87,70
caramelized walnut,PPG1074-6,https://www.glidden.com/color/color-families/beiges/caramelized-walnut,glidden,#6e564a,110,86,74
bigfoot,PPG1061-7,https://www.glidden.com/color/color-families/oranges/bigfoot,glidden,#715145,113,81,69
red clay,PPG16-32,https://www.glidden.com/color/color-families/oranges/red-clay,glidden,#89483e,137,72,62
cedar chest,PPG1065-7,https://www.glidden.com/color/color-families/oranges/cedar-chest,glidden,#91493e,145,73,62
burled redwood,PPG1067-7,https://www.glidden.com/color/color-families/oranges/burled-redwood,glidden,#8f4c3a,143,76,58
baked bean,PPG1066-7,https://www.glidden.com/color/color-families/oranges/baked-bean,glidden,#8c4f42,140,79,66
warm wassail,PPG1062-7,https://www.glidden.com/color/color-families/oranges/warm-wassail,glidden,#864f3e,134,79,62
tampico brown,PPG16-23,https://www.glidden.com/color/color-families/beiges/tampico-brown,glidden,#835842,131,88,66
spiced cinnamon,PPG1071-7,https://www.glidden.com/color/color-families/beiges/spiced-cinnamon,glidden,#805b48,128,91,72
copper pot,PPG1081-7,https://www.glidden.com/color/color-families/oranges/copper-pot,glidden,#936647,147,102,71
slippery stone,PPG1080-7,https://www.glidden.com/color/color-families/oranges/slippery-stone,glidden,#8d6a4a,141,106,74
bourbon,PPG1083-7,https://www.glidden.com/color/color-families/oranges/bourbon,glidden,#926b43,146,107,67
ginger,PPG1082-7,https://www.glidden.com/color/color-families/oranges/ginger,glidden,#97653c,151,101,60
cinnamon stick,PPG1070-7,https://www.glidden.com/color/color-families/oranges/cinnamon-stick-1,glidden,#966544,150,101,68
muted copper,PPG16-30,https://www.glidden.com/color/color-families/oranges/muted-copper,glidden,#9b6046,155,96,70
cinnamon spice,PPG1069-7,https://www.glidden.com/color/color-families/oranges/cinnamon-spice,glidden,#935f43,147,95,67
spiced cider,PPG1068-7,https://www.glidden.com/color/color-families/oranges/spiced-cider,glidden,#915b41,145,91,65
rich clay,PPG16-31,https://www.glidden.com/color/color-families/oranges/rich-clay,glidden,#a15c49,161,92,73
ancient copper,PPG1063-7,https://www.glidden.com/color/color-families/oranges/ancient-copper,glidden,#9f543e,159,84,62
hunt club red,PPG16-29,https://www.glidden.com/color/color-families/oranges/hunt-club-red,glidden,#9a5247,154,82,71
glowing firelight,PPG1191-7,https://www.glidden.com/color/color-families/oranges/glowing-firelight,glidden,#af5941,175,89,65
fragrant cloves,PPG1199-7,https://www.glidden.com/color/color-families/oranges/fragrant-cloves,glidden,#ac5e3a,172,94,58
mincemeat,PPG1200-7,https://www.glidden.com/color/color-families/oranges/mincemeat,glidden,#b66a3c,182,106,60
sesame crunch,PPG1198-7,https://www.glidden.com/color/color-families/oranges/sesame-crunch,glidden,#c26a35,194,106,53
bronze eucalyptus,PPG16-20,https://www.glidden.com/color/color-families/oranges/bronze-eucalyptus,glidden,#ae703b,174,112,59
lucky penny,PPG1201-7,https://www.glidden.com/color/color-families/oranges/lucky-penny,glidden,#bc6f37,188,111,55
ginger beer,PPG1202-7,https://www.glidden.com/color/color-families/oranges/ginger-beer,glidden,#c27f38,194,127,56
cornucopia,PPG1203-7,https://www.glidden.com/color/color-families/oranges/cornucopia,glidden,#ed9b44,237,155,68
dynamo,PPG17-22,https://www.glidden.com/color/color-families/oranges/dynamo,glidden,#ef913e,239,145,62
carmelized orange,PPG1197-7,https://www.glidden.com/color/color-families/oranges/carmelized-orange,glidden,#ef924a,239,146,74
orange poppy,PPG1196-7,https://www.glidden.com/color/color-families/oranges/orange-poppy,glidden,#e68750,230,135,80
field poppy,PPG1195-7,https://www.glidden.com/color/color-families/oranges/field-poppy,glidden,#d86f3c,216,111,60
cinnamon stone,PPG1193-7,https://www.glidden.com/color/color-families/oranges/cinnamon-stone,glidden,#c9543a,201,84,58
tabasco,PPG1192-7,https://www.glidden.com/color/color-families/oranges/tabasco,glidden,#bf5b3c,191,91,60
orange vermillion,PPG1194-7,https://www.glidden.com/color/color-families/oranges/orange-vermillion,glidden,#bc5339,188,83,57
teaberry blossom,PPG1189-7,https://www.glidden.com/color/color-families/oranges/teaberry-blossom,glidden,#b44940,180,73,64
calypso berry,PPG1185-7,https://www.glidden.com/color/color-families/reds/calypso-berry,glidden,#c53a4b,197,58,75
burnt red,PPG1188-7,https://www.glidden.com/color/color-families/reds/burnt-red,glidden,#c6494c,198,73,76
california wine,PPG1184-7,https://www.glidden.com/color/color-families/pinks/california-wine,glidden,#ca4b65,202,75,101
panama rose,PPG1181-7,https://www.glidden.com/color/color-families/pinks/panama-rose,glidden,#c6577c,198,87,124
tutti frutti,PPG17-10,https://www.glidden.com/color/color-families/pinks/tutti-frutti,glidden,#c25a88,194,90,136
fuchsia flock,PPG1182-7,https://www.glidden.com/color/color-families/pinks/fuchsia-flock,glidden,#ab446b,171,68,107
cerise,PPG17-11,https://www.glidden.com/color/color-families/pinks/cerise,glidden,#a54976,165,73,118
heart's desire,PPG1183-7,https://www.glidden.com/color/color-families/pinks/heart-s-desire,glidden,#ac3e5f,172,62,95
red licorice,PPG1186-7,https://www.glidden.com/color/color-families/reds/red-licorice,glidden,#a83e4c,168,62,76
magenta,PPG1050-7,https://www.glidden.com/color/color-families/pinks/magenta,glidden,#953d55,149,61,85
madeira red,PPG13-11,https://www.glidden.com/color/color-families/pinks/madeira-red,glidden,#943e4d,148,62,77
apple-a-day,PPG1051-7,https://www.glidden.com/color/color-families/reds/apple-a-day,glidden,#903f45,144,63,69
crazed cranberry,PPG13-12,https://www.glidden.com/color/color-families/reds/crazed-cranberry,glidden,#8f4347,143,67,71
burning bush,PPG1057-7,https://www.glidden.com/color/color-families/reds/burning-bush,glidden,#a0403e,160,64,62
crushed tomatoes,PPG13-09,https://www.glidden.com/color/color-families/reds/crushed-tomatoes,glidden,#a34747,163,71,71
granada,PPG17-12,https://www.glidden.com/color/color-families/reds/granada,glidden,#a24041,162,64,65
red gumball,PPG1187-7,https://www.glidden.com/color/color-families/reds/red-gumball,glidden,#ac3a3e,172,58,62
rum punch,PPG1190-7,https://www.glidden.com/color/color-families/oranges/rum-punch,glidden,#aa423a,170,66,58
rum raisin,PPG1064-7,https://www.glidden.com/color/color-families/reds/rum-raisin,glidden,#a4493d,164,73,61
binge watch,PPG13-15,https://www.glidden.com/color/color-families/reds/binge-watch,glidden,#a34a3e,163,74,62
autumn ridge,PPG1058-7,https://www.glidden.com/color/color-families/reds/autumn-ridge,glidden,#9b423f,155,66,63
candy apple,PPG13-10,https://www.glidden.com/color/color-families/reds/candy-apple,glidden,#964647,150,70,71
blaze,PPG13-16,https://www.glidden.com/color/color-families/reds/blaze,glidden,#9d3e3f,157,62,63
brick dust,PPG1056-7,https://www.glidden.com/color/color-families/reds/brick-dust,glidden,#86423e,134,66,62
ruby lips,PPG1052-7,https://www.glidden.com/color/color-families/reds/ruby-lips,glidden,#813e45,129,62,69
burgundy wine,PPG1053-7,https://www.glidden.com/color/color-families/reds/burgundy-wine,glidden,#6c403e,108,64,62
bordeaux,PPG1055-7,https://www.glidden.com/color/color-families/reds/bordeaux,glidden,#774041,119,64,65
sweet spiceberry,PPG1059-7,https://www.glidden.com/color/color-families/reds/sweet-spiceberry,glidden,#7b453e,123,69,62
fallingwater® red,PPG13-02,https://www.glidden.com/color/color-families/reds/fallingwater-red,glidden,#824e4a,130,78,74
antique mahogany,PPG16-08,https://www.glidden.com/color/color-families/reds/antique-mahogany,glidden,#784c42,120,76,66
warm mahogany,PPG1060-7,https://www.glidden.com/color/color-families/reds/warm-mahogany,glidden,#6d4741,109,71,65
mustang,PPG1015-7,https://www.glidden.com/color/color-families/neutrals/mustang,glidden,#5e4a47,94,74,71
chocolate croissant,PPG16-24,https://www.glidden.com/color/color-families/neutrals/chocolate-croissant,glidden,#574642,87,70,66
chocolate eclair,PPG1054-7,https://www.glidden.com/color/color-families/reds/chocolate-eclair,glidden,#674848,103,72,72
chianti,PPG13-06,https://www.glidden.com/color/color-families/reds/chianti,glidden,#72494a,114,73,74
enchanting eggplant,PPG13-07,https://www.glidden.com/color/color-families/reds/enchanting-eggplant,glidden,#604344,96,67,68
dark granite,PPG1005-7,https://www.glidden.com/color/color-families/neutrals/dark-granite,glidden,#4f443f,79,68,63
sarsaparilla,PPG1018-7,https://www.glidden.com/color/color-families/neutrals/sarsaparilla,glidden,#5b4c44,91,76,68
chocolate pretzel,PPG1017-7,https://www.glidden.com/color/color-families/neutrals/chocolate-pretzel,glidden,#60504b,96,80,75
intrigue,PPG1019-7,https://www.glidden.com/color/color-families/neutrals/intrigue,glidden,#635951,99,89,81
oswego tea,PPG1005-6,https://www.glidden.com/color/color-families/neutrals/oswego-tea,glidden,#665d59,102,93,89
bold brandy,PPG1017-6,https://www.glidden.com/color/color-families/neutrals/bold-brandy,glidden,#796660,121,102,96
granite boulder,PPG1015-6,https://www.glidden.com/color/color-families/neutrals/granite-boulder,glidden,#816f6b,129,111,107
tattle tail,PPG1019-6,https://www.glidden.com/color/color-families/neutrals/tattle-tail,glidden,#80736a,128,115,106
flipper,PPG1018-6,https://www.glidden.com/color/color-families/neutrals/flipper,glidden,#7f726b,127,114,107
oakwood brown,PPG1054-6,https://www.glidden.com/color/color-families/reds/oakwood-brown,glidden,#8f716e,143,113,110
clay ridge,PPG1053-6,https://www.glidden.com/color/color-families/reds/clay-ridge,glidden,#956a66,149,106,102
canyon stone,PPG1059-6,https://www.glidden.com/color/color-families/reds/canyon-stone,glidden,#93625b,147,98,91
raspberry truffle,PPG1060-6,https://www.glidden.com/color/color-families/reds/raspberry-truffle,glidden,#8a5d55,138,93,85
barn door,PPG1055-6,https://www.glidden.com/color/color-families/reds/barn-door,glidden,#8e5959,142,89,89
old burgundy,PPG13-05,https://www.glidden.com/color/color-families/reds/old-burgundy,glidden,#89585d,137,88,93
mesa red,PPG1052-6,https://www.glidden.com/color/color-families/reds/mesa-red,glidden,#92555b,146,85,91
pomegranate punch,PPG13-01,https://www.glidden.com/color/color-families/reds/pomegranate-punch,glidden,#91575d,145,87,93
roasted pepper,PPG13-13,https://www.glidden.com/color/color-families/reds/roasted-pepper,glidden,#9c4d52,156,77,82
fire weed,PPG1056-6,https://www.glidden.com/color/color-families/reds/fire-weed,glidden,#9b5b55,155,91,85
pizza pie,PPG1058-6,https://www.glidden.com/color/color-families/reds/pizza-pie,glidden,#ab6057,171,96,87
sahara sun,PPG1064-6,https://www.glidden.com/color/color-families/reds/sahara-sun,glidden,#c67363,198,115,99
sienna red,PPG1057-6,https://www.glidden.com/color/color-families/reds/sienna-red,glidden,#b1635e,177,99,94
berry picking,PPG18-32,https://www.glidden.com/color/color-families/reds/berry-picking,glidden,#ab5959,171,89,89
grenadine,PPG1051-6,https://www.glidden.com/color/color-families/reds/grenadine,glidden,#ac545e,172,84,94
heart's afire,PPG13-14,https://www.glidden.com/color/color-families/reds/heart-s-afire,glidden,#a54f5d,165,79,93
heart's content,PPG1050-6,https://www.glidden.com/color/color-families/pinks/heart-s-content,glidden,#a9586c,169,88,108
geranium pink,PPG1182-6,https://www.glidden.com/color/color-families/pinks/geranium-pink,glidden,#c66787,198,103,135
florentine pink,PPG17-09,https://www.glidden.com/color/color-families/pinks/florentine-pink,glidden,#c86e94,200,110,148
cherry pink,PPG1183-6,https://www.glidden.com/color/color-families/pinks/cherry-pink,glidden,#c7607b,199,96,123
salsa diane,PPG1186-6,https://www.glidden.com/color/color-families/pinks/salsa-diane,glidden,#bb4f5c,187,79,92
bonfire,PPG1187-6,https://www.glidden.com/color/color-families/pinks/bonfire,glidden,#c3585c,195,88,92
firecracker,PPG1190-6,https://www.glidden.com/color/color-families/oranges/firecracker,glidden,#c26157,194,97,87
wet coral,PPG1189-6,https://www.glidden.com/color/color-families/oranges/wet-coral,glidden,#d1584c,209,88,76
candy corn,PPG17-16,https://www.glidden.com/color/color-families/oranges/candy-corn,glidden,#d9624e,217,98,78
briquette,PPG1188-6,https://www.glidden.com/color/color-families/pinks/briquette,glidden,#e15f65,225,95,101
cranberry splash,PPG1185-6,https://www.glidden.com/color/color-families/pinks/cranberry-splash,glidden,#da5265,218,82,101
kenny's kiss,PPG1184-6,https://www.glidden.com/color/color-families/pinks/kenny-s-kiss,glidden,#d45871,212,88,113
paris pink,PPG1181-6,https://www.glidden.com/color/color-families/pinks/paris-pink,glidden,#da6d91,218,109,145
rose glory,PPG1181-5,https://www.glidden.com/color/color-families/pinks/rose-glory,glidden,#e585a5,229,133,165
cherry brandy,PPG1184-5,https://www.glidden.com/color/color-families/pinks/cherry-brandy,glidden,#e26b81,226,107,129
bleeding heart,PPG1185-5,https://www.glidden.com/color/color-families/pinks/bleeding-heart,glidden,#e66a77,230,106,119
siesta rose,PPG1188-5,https://www.glidden.com/color/color-families/pinks/siesta-rose,glidden,#ec7878,236,120,120
smoked salmon,PPG1189-5,https://www.glidden.com/color/color-families/pinks/smoked-salmon,glidden,#ee867d,238,134,125
cranapple,PPG1190-5,https://www.glidden.com/color/color-families/pinks/cranapple,glidden,#db8079,219,128,121
red cedar,PPG1187-5,https://www.glidden.com/color/color-families/pinks/red-cedar,glidden,#d87678,216,118,120
obsessed,PPG1186-5,https://www.glidden.com/color/color-families/pinks/obsessed,glidden,#d16d76,209,109,118
razzberries,PPG1183-5,https://www.glidden.com/color/color-families/pinks/razzberries,glidden,#d1768c,209,118,140
primrose,PPG1182-5,https://www.glidden.com/color/color-families/pinks/primrose,glidden,#d6859f,214,133,159
briar rose,PPG1050-5,https://www.glidden.com/color/color-families/pinks/briar-rose,glidden,#c07281,192,114,129
lush rose,PPG18-30,https://www.glidden.com/color/color-families/pinks/lush-rose,glidden,#be727c,190,114,124
cranberry,PPG1051-5,https://www.glidden.com/color/color-families/reds/cranberry,glidden,#c27277,194,114,119
chili pepper,PPG1057-5,https://www.glidden.com/color/color-families/pinks/chili-pepper,glidden,#ca7c74,202,124,116
sunstone,PPG1058-5,https://www.glidden.com/color/color-families/pinks/sunstone,glidden,#c7887f,199,136,127
emberglo,PPG18-29,https://www.glidden.com/color/color-families/pinks/emberglo,glidden,#c67976,198,121,118
earth rose,PPG1056-5,https://www.glidden.com/color/color-families/pinks/earth-rose,glidden,#b57770,181,119,112
horizon glow,PPG1052-5,https://www.glidden.com/color/color-families/reds/horizon-glow,glidden,#ad7171,173,113,113
make mine mauve,PPG18-22,https://www.glidden.com/color/color-families/reds/make-mine-mauve,glidden,#a0666b,160,102,107
raspberry ripple,PPG18-31,https://www.glidden.com/color/color-families/reds/raspberry-ripple,glidden,#b2656c,178,101,108
cinnamon diamonds,PPG1055-5,https://www.glidden.com/color/color-families/pinks/cinnamon-diamonds,glidden,#a97673,169,118,115
ferris wheel,PPG1059-5,https://www.glidden.com/color/color-families/reds/ferris-wheel,glidden,#ad7d76,173,125,118
bedford brown,PPG1060-5,https://www.glidden.com/color/color-families/reds/bedford-brown,glidden,#aa8880,170,136,128
heliotrope,PPG1015-5,https://www.glidden.com/color/color-families/neutrals/heliotrope,glidden,#a49491,164,148,145
talavera,PPG1018-5,https://www.glidden.com/color/color-families/neutrals/talavera,glidden,#a0928b,160,146,139
elephant gray,PPG1005-5,https://www.glidden.com/color/color-families/neutrals/elephant-gray,glidden,#8d847f,141,132,127
cinnamon toast,PPG1017-5,https://www.glidden.com/color/color-families/neutrals/cinnamon-toast,glidden,#8d7d77,141,125,119
wild wilderness,PPG1019-5,https://www.glidden.com/color/color-families/neutrals/wild-wilderness,glidden,#91857c,145,133,124
simmering smoke,PPG1019-4,https://www.glidden.com/color/color-families/neutrals/simmering-smoke,glidden,#a99f96,169,159,150
winter's nap,PPG1018-4,https://www.glidden.com/color/color-families/neutrals/winter-s-nap,glidden,#a99f97,169,159,151
riveter rose,PPG1017-4,https://www.glidden.com/color/color-families/neutrals/riveter-rose,glidden,#b7a9a2,183,169,162
slate pebble,PPG1005-4,https://www.glidden.com/color/color-families/neutrals/slate-pebble,glidden,#b4ada9,180,173,169
city street,PPG1018-3,https://www.glidden.com/color/color-families/neutrals/city-street,glidden,#bab2ab,186,178,171
fond memory,PPG1017-3,https://www.glidden.com/color/color-families/neutrals/fond-memory,glidden,#c8bcb7,200,188,183
gray shadows,PPG1005-3,https://www.glidden.com/color/color-families/neutrals/gray-shadows,glidden,#c2bdba,194,189,186
legendary,PPG1019-3,https://www.glidden.com/color/color-families/neutrals/legendary,glidden,#c6baaf,198,186,175
subdued,PPG1015-4,https://www.glidden.com/color/color-families/neutrals/subdued,glidden,#ccb8b3,204,184,179
velveteen crush,PPG1060-4,https://www.glidden.com/color/color-families/pinks/velveteen-crush,glidden,#cdaea5,205,174,165
parfait,PPG1059-4,https://www.glidden.com/color/color-families/pinks/parfait,glidden,#c8a6a1,200,166,161
awakening,PPG18-05,https://www.glidden.com/color/color-families/reds/awakening,glidden,#bb9e9b,187,158,155
tawny mushroom,PPG1054-5,https://www.glidden.com/color/color-families/reds/tawny-mushroom,glidden,#b39997,179,153,151
brandy snaps,PPG1053-5,https://www.glidden.com/color/color-families/reds/brandy-snaps,glidden,#b58e8b,181,142,139
floral tapestry,PPG1052-4,https://www.glidden.com/color/color-families/reds/floral-tapestry,glidden,#c39191,195,145,145
mexicali rose,PPG18-06,https://www.glidden.com/color/color-families/pinks/mexicali-rose,glidden,#c49b9e,196,155,158
pepperberry,PPG1055-4,https://www.glidden.com/color/color-families/pinks/pepperberry,glidden,#c79d9b,199,157,155
raffia cream,PPG1056-4,https://www.glidden.com/color/color-families/pinks/raffia-cream,glidden,#cda09a,205,160,154
mesa pink,PPG1058-4,https://www.glidden.com/color/color-families/pinks/mesa-pink,glidden,#ddb1a8,221,177,168
tea time,PPG1054-4,https://www.glidden.com/color/color-families/pinks/tea-time,glidden,#d9bebc,217,190,188
radiant rouge,PPG1053-4,https://www.glidden.com/color/color-families/reds/radiant-rouge,glidden,#d7b1b2,215,177,178
coral cove,PPG1057-4,https://www.glidden.com/color/color-families/pinks/coral-cove,glidden,#dda69f,221,166,159
holland tile,PPG1064-5,https://www.glidden.com/color/color-families/reds/holland-tile,glidden,#dd9789,221,151,137
pink clay pot,PPG1051-4,https://www.glidden.com/color/color-families/reds/pink-clay-pot,glidden,#d99294,217,146,148
madagascar pink,PPG1050-4,https://www.glidden.com/color/color-families/pinks/madagascar-pink,glidden,#d194a1,209,148,161
pink flambe,PPG1186-4,https://www.glidden.com/color/color-families/pinks/pink-flambe,glidden,#e68e96,230,142,150
river rouge,PPG1187-4,https://www.glidden.com/color/color-families/pinks/river-rouge,glidden,#ec9b9d,236,155,157
soft salmon,PPG1190-4,https://www.glidden.com/color/color-families/pinks/soft-salmon,glidden,#eaaaa2,234,170,162
peach beige,PPG1064-4,https://www.glidden.com/color/color-families/reds/peach-beige,glidden,#ecbcb2,236,188,178
riviera rose,PPG1189-4,https://www.glidden.com/color/color-families/pinks/riviera-rose,glidden,#f7b1a6,247,177,166
salmon pink,PPG1188-4,https://www.glidden.com/color/color-families/pinks/salmon-pink,glidden,#f6a09d,246,160,157
primrose garden,PPG1185-4,https://www.glidden.com/color/color-families/pinks/primrose-garden,glidden,#f3949b,243,148,155
pink punch,PPG1184-4,https://www.glidden.com/color/color-families/pinks/pink-punch,glidden,#f392a0,243,146,160
brandywine,PPG1183-4,https://www.glidden.com/color/color-families/pinks/brandywine,glidden,#e69dad,230,157,173
garden party,PPG1182-4,https://www.glidden.com/color/color-families/pinks/garden-party,glidden,#e3a4b8,227,164,184
tickled pink,PPG1181-4,https://www.glidden.com/color/color-families/pinks/tickled-pink,glidden,#efa7bf,239,167,191
powder rose,PPG1184-3,https://www.glidden.com/color/color-families/pinks/powder-rose,glidden,#f5b3bc,245,179,188
precious pink,PPG1185-3,https://www.glidden.com/color/color-families/pinks/precious-pink-1,glidden,#f6b5b6,246,181,182
rosewine,PPG1188-3,https://www.glidden.com/color/color-families/pinks/rosewine,glidden,#f7c2bf,247,194,191
rose pink,PPG1189-3,https://www.glidden.com/color/color-families/pinks/rose-pink,glidden,#f7cac1,247,202,193
texas rose,PPG1064-3,https://www.glidden.com/color/color-families/reds/texas-rose,glidden,#f1d2c9,241,210,201
sonia rose,PPG1190-3,https://www.glidden.com/color/color-families/pinks/sonia-rose,glidden,#f3c8c2,243,200,194
silver strawberry,PPG1187-3,https://www.glidden.com/color/color-families/pinks/silver-strawberry,glidden,#f2c1c0,242,193,192
jaguar rose,PPG1186-3,https://www.glidden.com/color/color-families/pinks/jaguar-rose,glidden,#f1b3b6,241,179,182
rose melody,PPG1183-3,https://www.glidden.com/color/color-families/pinks/rose-melody,glidden,#ecbfc9,236,191,201
mountain laurel,PPG1181-3,https://www.glidden.com/color/color-families/pinks/mountain-laurel,glidden,#f4c8d5,244,200,213
pale primrose,PPG1182-3,https://www.glidden.com/color/color-families/pinks/pale-primrose,glidden,#eec8d3,238,200,211
love in a mist,PPG1050-3,https://www.glidden.com/color/color-families/pinks/love-in-a-mist,glidden,#e1b9c2,225,185,194
strawberry mousse,PPG1051-3,https://www.glidden.com/color/color-families/reds/strawberry-mousse,glidden,#e9b3b4,233,179,180
rose petal,PPG1057-3,https://www.glidden.com/color/color-families/pinks/rose-petal,glidden,#e6c1bb,230,193,187
kangaroo paw,PPG1060-3,https://www.glidden.com/color/color-families/pinks/kangaroo-paw,glidden,#decac5,222,202,197
tangy taffy,PPG1058-3,https://www.glidden.com/color/color-families/pinks/tangy-taffy,glidden,#e7cac3,231,202,195
whirligig,PPG1054-3,https://www.glidden.com/color/color-families/pinks/whirligig,glidden,#e6cdca,230,205,202
powdered petals,PPG1053-3,https://www.glidden.com/color/color-families/reds/powdered-petals,glidden,#e3c7c6,227,199,198
strawflower,PPG1052-3,https://www.glidden.com/color/color-families/reds/strawflower,glidden,#ddbdba,221,189,186
rose hip,PPG1055-3,https://www.glidden.com/color/color-families/pinks/rose-hip,glidden,#dbb9b6,219,185,182
ashes of roses,PPG1056-3,https://www.glidden.com/color/color-families/pinks/ashes-of-roses,glidden,#d9bcb7,217,188,183
reindeer,PPG1059-3,https://www.glidden.com/color/color-families/pinks/reindeer,glidden,#dac0ba,218,192,186
my alibi,PPG1018-2,https://www.glidden.com/color/color-families/neutrals/my-alibi,glidden,#d4cbc4,212,203,196
first kiss,PPG1017-2,https://www.glidden.com/color/color-families/neutrals/first-kiss,glidden,#d9cac3,217,202,195
in the buff,PPG1019-2,https://www.glidden.com/color/color-families/neutrals/in-the-buff,glidden,#d6cbbf,214,203,191
river rock,PPG18-02,https://www.glidden.com/color/color-families/neutrals/river-rock,glidden,#d8cdc4,216,205,196
elusion,PPG1005-2,https://www.glidden.com/color/color-families/neutrals/elusion,glidden,#d2cfcc,210,207,204
steel me,PPG1018-1,https://www.glidden.com/color/color-families/neutrals/steel-me,glidden,#ddd5ce,221,213,206
warmstone,PPG1015-3,https://www.glidden.com/color/color-families/neutrals/warmstone,glidden,#e6d7cc,230,215,204
china silk,PPG1060-2,https://www.glidden.com/color/color-families/pinks/china-silk,glidden,#e3d1cc,227,209,204
romeo,PPG1056-2,https://www.glidden.com/color/color-families/pinks/romeo,glidden,#e3d2ce,227,210,206
birthday cake,PPG1059-2,https://www.glidden.com/color/color-families/pinks/birthday-cake,glidden,#e9d2cc,233,210,204
shangri la,PPG1053-2,https://www.glidden.com/color/color-families/reds/shangri-la,glidden,#ecd4d2,236,212,210
winter peach,PPG1060-1,https://www.glidden.com/color/color-families/pinks/winter-peach,glidden,#ebd9d0,235,217,208
sea anemone,PPG1056-1,https://www.glidden.com/color/color-families/pinks/sea-anemone,glidden,#e8dad6,232,218,214
cameo peach,PPG1058-2,https://www.glidden.com/color/color-families/pinks/cameo-peach,glidden,#ebcfc9,235,207,201
cool melon,PPG1057-2,https://www.glidden.com/color/color-families/pinks/cool-melon,glidden,#ebd1cd,235,209,205
pink cardoon,PPG1051-2,https://www.glidden.com/color/color-families/reds/pink-cardoon,glidden,#ecc9ca,236,201,202
pink pail,PPG1050-2,https://www.glidden.com/color/color-families/pinks/pink-pail,glidden,#eaced4,234,206,212
brittany's bow,PPG1181-2,https://www.glidden.com/color/color-families/pinks/brittany-s-bow,glidden,#f3d8e0,243,216,224
taffy,PPG1182-2,https://www.glidden.com/color/color-families/pinks/taffy,glidden,#f0d6dd,240,214,221
beauteous,PPG1183-2,https://www.glidden.com/color/color-families/pinks/beauteous,glidden,#f1d3d9,241,211,217
pleasing pink,PPG1184-2,https://www.glidden.com/color/color-families/pinks/pleasing-pink,glidden,#f5cdd2,245,205,210
pinky swear,PPG1186-2,https://www.glidden.com/color/color-families/pinks/pinky-swear,glidden,#f3cacb,243,202,203
kendall rose,PPG1185-2,https://www.glidden.com/color/color-families/pinks/kendall-rose,glidden,#f7cccd,247,204,205
adorbs,PPG1187-2,https://www.glidden.com/color/color-families/pinks/adorbs,glidden,#f3d2cf,243,210,207
hawaiian shell,PPG1055-2,https://www.glidden.com/color/color-families/pinks/hawaiian-shell,glidden,#f3dbd9,243,219,217
pink chablis,PPG1064-2,https://www.glidden.com/color/color-families/reds/pink-chablis,glidden,#f4ded9,244,222,217
ballet slipper,PPG1190-2,https://www.glidden.com/color/color-families/pinks/ballet-slipper,glidden,#f2dbd6,242,219,214
pink sangria,PPG1189-2,https://www.glidden.com/color/color-families/pinks/pink-sangria,glidden,#f6dbd3,246,219,211
frosted tulip,PPG1188-2,https://www.glidden.com/color/color-families/pinks/frosted-tulip,glidden,#f6d8d7,246,216,215
candy mix,PPG1181-1,https://www.glidden.com/color/color-families/pinks/candy-mix,glidden,#f3dfe3,243,223,227
