name,code,link,source,color_hex,color_r,color_g,color_b
Off-the-Leash Orange,V011-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/off-the-leash-orange-v011-2,valspar,#ff9d45,255,157,69
Island Orange,2010-2,https://www.valspar.com/en/colors/browse-colors/lowes/orange/island-orange-2010-2,valspar,#ea6313,234,99,19
Frosting on the Cake,V047-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/frosting-on-the-cake-v047-3,valspar,#ffbf89,255,191,137
Coral Reef,2004-4A,https://www.valspar.com/en/colors/browse-colors/lowes/orange/coral-reef-2004-4a,valspar,#f99f8c,249,159,140
Stone Ground,V052-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/stone-ground-v052-5,valspar,#d1902d,209,144,45
Croissant,3002-4A,https://www.valspar.com/en/colors/browse-colors/lowes/orange/croissant-3002-4a,valspar,#fdcb85,253,203,133
Hint of Caramel,V049-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/hint-of-caramel-v049-5,valspar,#d58b3d,213,139,61
Melting Sunset,8002-14C,https://www.valspar.com/en/colors/browse-colors/lowes/orange/melting-sunset-8002-14c,valspar,#ecb28a,236,178,138
Vintage Peach,V045-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/vintage-peach-v045-1,valspar,#fdd7ba,253,215,186
Clove Bud,2004-5B,https://www.valspar.com/en/colors/browse-colors/lowes/orange/clove-bud-2004-5b,valspar,#c47954,196,121,84
Pignoli,V013-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/pignoli-v013-1,valspar,#faecdb,250,236,219
Autumn Blaze,2002-1A,https://www.valspar.com/en/colors/browse-colors/lowes/orange/autumn-blaze-2002-1a,valspar,#e55b2b,229,91,43
Sweet Orange,V009-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sweet-orange-v009-2,valspar,#feaa73,254,170,115
Fireside Chat,8002-15G,https://www.valspar.com/en/colors/browse-colors/lowes/orange/fireside-chat-8002-15g,valspar,#b06525,176,101,37
Tortoiseshell Specs,V047-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/tortoiseshell-specs-v047-6,valspar,#9c5d22,156,93,34
Copper Hide,2005-5B,https://www.valspar.com/en/colors/browse-colors/lowes/orange/copper-hide-2005-5b,valspar,#be8158,190,129,88
Bales of Brown,V051-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/bales-of-brown-v051-4,valspar,#cd8e43,205,142,67
Vienna Beige,2004-8A,https://www.valspar.com/en/colors/browse-colors/lowes/orange/vienna-beige-2004-8a,valspar,#cc9f80,204,159,128
Morning Blossom,V050-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/morning-blossom-v050-1,valspar,#f5ddbf,245,221,191
Amber Waves,3002-6B,https://www.valspar.com/en/colors/browse-colors/lowes/orange/amber-waves-3002-6b,valspar,#f3ca9c,243,202,156
Bronze Storm,V048-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/bronze-storm-v048-5,valspar,#b1723c,177,114,60
Pretty in Peach,8002-12B,https://www.valspar.com/en/colors/browse-colors/lowes/orange/pretty-in-peach-8002-12b,valspar,#ecbba8,236,187,168
Planet Fever,V006-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/planet-fever-v006-3,valspar,#ab3037,171,48,55
Classic Red,1009-2,https://www.valspar.com/en/colors/browse-colors/lowes/red/classic-red-1009-2,valspar,#b0212a,176,33,42
She Pouts,V004-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/she-pouts-v004-3,valspar,#a21f4e,162,31,78
Heirloom Red,1010-3,https://www.valspar.com/en/colors/browse-colors/lowes/red/heirloom-red-1010-3,valspar,#7c1e20,124,30,32
Cherry Kisses,V042-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/cherry-kisses-v042-5,valspar,#ac545a,172,84,90
Royal Garnet,1011-5,https://www.valspar.com/en/colors/browse-colors/lowes/red/royal-garnet-1011-5,valspar,#5c2126,92,33,38
Pomegranate Seeds,V043-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/pomegranate-seeds-v043-6,valspar,#8d2e32,141,46,50
Cranberry Foule,V080-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/cranberry-foule-v080-5,valspar,#a36a64,163,106,100
Perfect Pout,8001-4G,https://www.valspar.com/en/colors/browse-colors/lowes/pink/perfect-pout-8001-4g,valspar,#a21f4e,162,31,78
Cut Ruby,1009-4,https://www.valspar.com/en/colors/browse-colors/lowes/red/cut-ruby-1009-4,valspar,#8a181f,138,24,31
Taffeta Darling,V079-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/taffeta-darling-v079-5,valspar,#ab7378,171,115,120
Quite Red,1011-3,https://www.valspar.com/en/colors/browse-colors/lowes/red/quite-red-1011-3,valspar,#93161f,147,22,31
Vive l'amour,V041-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/vive-lamour-v041-5,valspar,#99546d,153,84,109
Posh Red,1011-4,https://www.valspar.com/en/colors/browse-colors/lowes/red/posh-red-1011-4,valspar,#71201e,113,32,30
Sweet Caroline,V005-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/sweet-caroline-v005-2,valspar,#f6afb9,246,175,185
Spanish Tile,1010-5,https://www.valspar.com/en/colors/browse-colors/lowes/red/spanish-tile-1010-5,valspar,#61201f,97,32,31
Marmalade Magic,V043-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/marmalade-magic-v043-4,valspar,#dc7b67,220,123,103
Ancient Burgundy,1011-6,https://www.valspar.com/en/colors/browse-colors/lowes/red/ancient-burgundy-1011-6,valspar,#481e28,72,30,40
Merlot,V078-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/merlot-v078-6,valspar,#663f44,102,63,68
Fabulous Red,1011-2,https://www.valspar.com/en/colors/browse-colors/lowes/red/fabulous-red-1011-2,valspar,#942425,148,36,37
Sianna Rose,V041-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/sianna-rose-v041-4,valspar,#cd8999,205,137,153
Jazzy Red,1009-6,https://www.valspar.com/en/colors/browse-colors/lowes/red/jazzy-red-1009-6,valspar,#731b2b,115,27,43
Steelhead Redd,V007-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/red/steelhead-redd-v007-3,valspar,#c23b22,194,59,34
Mon Cher Ami,8001-6F,https://www.valspar.com/en/colors/browse-colors/lowes/red/mon-cher-ami-8001-6f,valspar,#bf4a60,191,74,96
Blue Echo,V111-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/blue-echo-v111-3,valspar,#a8b4c4,168,180,196
Sassy Violet,4004-10A,https://www.valspar.com/en/colors/browse-colors/lowes/purple/sassy-violet-4004-10a,valspar,#a1abd7,161,171,215
Meadow Thistle,V038-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/meadow-thistle-v038-3,valspar,#c2a6cc,194,166,204
Sumptuous Purple,4010-10,https://www.valspar.com/en/colors/browse-colors/lowes/purple/sumptuous-purple-4010-10,valspar,#433267,67,50,103
Wisteria Whisper,V039-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/wisteria-whisper-v039-1,valspar,#e7d1df,231,209,223
Enchanted Navy,4010-8,https://www.valspar.com/en/colors/browse-colors/lowes/purple/enchanted-navy-4010-8,valspar,#2a436a,42,67,106
My Mona,V075-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/my-mona-v075-2,valspar,#d4c9d7,212,201,215
Bravo!,8001-48E,https://www.valspar.com/en/colors/browse-colors/lowes/purple/bravo-8001-48e,valspar,#8679b5,134,121,181
Offshore,T631,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/offshore-t631,valspar,#b2c1cf,178,193,207
Ruby Nights,V040-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/ruby-nights-v040-6,valspar,#68374e,104,55,78
Cosmic Pink,1001-1A,https://www.valspar.com/en/colors/browse-colors/lowes/pink/cosmic-pink-1001-1a,valspar,#c564a0,197,100,160
Watercolor Grape,8002-48A,https://www.valspar.com/en/colors/browse-colors/lowes/purple/watercolor-grape-8002-48a,valspar,#e0d6e6,224,214,230
A Plum Job,V039-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/a-plum-job-v039-4,valspar,#b987a7,185,135,167
Puttin' on the Ritz,8003-47E,https://www.valspar.com/en/colors/browse-colors/lowes/purple/puttin-on-the-ritz-8003-47e,valspar,#72799b,114,121,155
Plummy,V076-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/plummy-v076-5,valspar,#958793,149,135,147
Twilight Mist,4004-9B,https://www.valspar.com/en/colors/browse-colors/lowes/purple/twilight-mist-4004-9b,valspar,#c4cee7,196,206,231
London Lights,V110-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/london-lights-v110-1,valspar,#dbe3ea,219,227,234
Playful Petal,1001-4B,https://www.valspar.com/en/colors/browse-colors/lowes/purple/playful-petal-1001-4b,valspar,#d1c3db,209,195,219
Fields of Provence,V075-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/fields-of-provence-v075-4,valspar,#a391a7,163,145,167
Purple Gala,4002-10A,https://www.valspar.com/en/colors/browse-colors/lowes/purple/purple-gala-4002-10a,valspar,#b99ecd,185,158,205
Mad about Magenta,V002-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/purple/mad-about-magenta-v002-3,valspar,#8d4c89,141,76,137
Plush,8001-47E,https://www.valspar.com/en/colors/browse-colors/lowes/purple/plush-8001-47e,valspar,#7e85bd,126,133,189
Dog Rose,V040-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/dog-rose-v040-1,valspar,#ebcfe0,235,207,224
White Sash,7004-14,https://www.valspar.com/en/colors/browse-colors/lowes/gray/white-sash-7004-14,valspar,#e6e9e4,230,233,228
Transparent,V143-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/transparent-v143-1,valspar,#e4e5e0,228,229,224
Ghost Story,8004-29A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/ghost-story-8004-29a,valspar,#e4e4db,228,228,219
Northbound,V138-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/northbound-v138-1,valspar,#dde5e6,221,229,230
Cinema Screen,7001-17,https://www.valspar.com/en/colors/browse-colors/lowes/gray/cinema-screen-7001-17,valspar,#e4e2df,228,226,223
Stratosphere,T655,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/stratosphere-t655,valspar,#dee5e0,222,229,224
Seven Sisters,8004-33A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/seven-sisters-8004-33a,valspar,#dce2df,220,226,223
Slow Down,V141-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/slow-down-v141-1,valspar,#dfe5df,223,229,223
Mais Oui,8006-7A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/mais-oui-8006-7a,valspar,#dfe0e3,223,224,227
Wispy Skies,V112-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/wispy-skies-v112-1,valspar,#dee1e5,222,225,229
Sheer Light,7004-16,https://www.valspar.com/en/colors/browse-colors/lowes/gray/sheer-light-7004-16,valspar,#dadedb,218,222,219
Most Delicate,T543,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/most-delicate-t543,valspar,#e9dfdd,233,223,221
Sheer Elegance,8004-34A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/sheer-elegance-8004-34a,valspar,#d7dfdc,215,223,220
Old Sterling,T644,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/old-sterling-t644,valspar,#d7dcd9,215,220,217
Mind of Her Own,8004-3A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/mind-of-her-own-8004-3a,valspar,#e1dbda,225,219,218
"Calm, Cool and Collected",V140-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/calm-cool-and-collected-v140-1,valspar,#d8dbd7,216,219,215
Respite,8004-47A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/respite-8004-47a,valspar,#dadbde,218,219,222
Stage Whisper,V144-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/stage-whisper-v144-1,valspar,#dadbcd,218,219,205
Recycled Glass,8004-30B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/recycled-glass-8004-30b,valspar,#d8dad2,216,218,210
Mr. Kitty,V118-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/mr-kitty-v118-1,valspar,#dbdad4,219,218,212
"Calm, Cool and Collected",8004-32A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/calm-cool-and-collected-8004-32a,valspar,#d8dbd7,216,219,215
Barest Hush,V145-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/barest-hush-v145-1,valspar,#dcdad0,220,218,208
Modern Gray,8005-1A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/modern-gray-8005-1a,valspar,#dbdad6,219,218,214
Sleeping Inn,T541,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/sleeping-inn-t541,valspar,#ddd9d5,221,217,213
Mr. Kitty,8006-3A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/mr-kitty-8006-3a,valspar,#dbdad4,219,218,212
Recycled Glass,V143-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/recycled-glass-v143-2,valspar,#d8dad2,216,218,210
Moon Shadow,8005-11A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/moon-shadow-8005-11a,valspar,#dcd8d6,220,216,214
Harp Strings,V115-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/harp-strings-v115-1,valspar,#d6dadb,214,218,219
Rocky Mountain Mist,8006-11A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/rocky-mountain-mist-8006-11a,valspar,#d9d9d9,217,217,217
Moon Shadow,V124-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/moon-shadow-v124-1,valspar,#dcd8d6,220,216,214
Stony Path,5007-1B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/stony-path-5007-1b,valspar,#d8d8ce,216,216,206
Beluga Song,V125-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/beluga-song-v125-1,valspar,#dcd8d7,220,216,215
Aerodynamic,8006-10A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/aerodynamic-8006-10a,valspar,#d5d8d7,213,216,215
Limestone Path,V141-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/limestone-path-v141-2,valspar,#d2dbd6,210,219,214
Statuary,8004-46A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/statuary-8004-46a,valspar,#d5d6da,213,214,218
Pond Frost,V117-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/pond-frost-v117-1,valspar,#d3dadb,211,218,219
London Calling,8004-48A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/london-calling-8004-48a,valspar,#d5d4d6,213,212,214
Catalyst Gray,T652,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/catalyst-gray-t652,valspar,#d1dade,209,218,222
Winter in Paris,5002-1A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/winter-in-paris-5002-1a,valspar,#ced5ce,206,213,206
Dawn's Early Light,T641,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/dawns-early-light-t641,valspar,#d4d8dc,212,216,220
Goose Feathers,8006-2B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/goose-feathers-8006-2b,valspar,#d6d2ca,214,210,202
Sunday Sky,V139-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/sunday-sky-v139-1,valspar,#ced9db,206,217,219
White Pepper,4001-1A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/white-pepper-4001-1a,valspar,#d4d0cf,212,208,207
Statuary,V113-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/statuary-v113-1,valspar,#d5d6da,213,214,218
Pelican,4007-1A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/pelican-4007-1a,valspar,#ced3d2,206,211,210
Misty Memory,V144-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/misty-memory-v144-2,valspar,#d0d1c4,208,209,196
Misty Memory,8004-29B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/misty-memory-8004-29b,valspar,#d0d1c4,208,209,196
Moon Shot,V123-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/moon-shot-v123-1,valspar,#d4cfc7,212,207,199
Spun Sugar,8004-41A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/spun-sugar-8004-41a,valspar,#c8d1d6,200,209,214
Passing Shadow,T668,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/passing-shadow-t668,valspar,#d0cfc6,208,207,198
Silver Thistle Down,8006-4B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/silver-thistle-down-8006-4b,valspar,#d1d0ca,209,208,202
Chilean Sea Bass,V142-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/chilean-sea-bass-v142-2,valspar,#cdd0c7,205,208,199
Chilean Sea Bass,8004-30C,https://www.valspar.com/en/colors/browse-colors/lowes/gray/chilean-sea-bass-8004-30c,valspar,#cdd0c7,205,208,199
Kilimanjaro,T646,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/kilimanjaro-t646,valspar,#c8d1c3,200,209,195
Three Wishes,8004-32B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/three-wishes-8004-32b,valspar,#cbd0c9,203,208,201
Three Wishes,V140-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/three-wishes-v140-2,valspar,#cbd0c9,203,208,201
Dusk in the Valley,8004-3B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/dusk-in-the-valley-8004-3b,valspar,#d4cdcb,212,205,203
Breezy Day,T676,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/breezy-day-t676,valspar,#cad0c6,202,208,198
Highlights,8006-8A,https://www.valspar.com/en/colors/browse-colors/lowes/gray/highlights-8006-8a,valspar,#c9d0d4,201,208,212
New North,V138-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/new-north-v138-2,valspar,#c6cfd4,198,207,212
Northern Sky,5001-3B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/northern-sky-5001-3b,valspar,#c8cfcc,200,207,204
Gravel Drive,T561,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/gravel-drive-t561,valspar,#d0cdc8,208,205,200
Bottlefly Wings,8006-7B,https://www.valspar.com/en/colors/browse-colors/lowes/gray/bottlefly-wings-8006-7b,valspar,#caced2,202,206,210
Mercury Glass,V136-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/mercury-glass-v136-1,valspar,#d0cccd,208,204,205
Wet Concrete,8006-2C,https://www.valspar.com/en/colors/browse-colors/lowes/gray/wet-concrete-8006-2c,valspar,#d0cabf,208,202,191
Hazy,T661,https://www.valspar.com/en/colors/browse-colors/independent-retailers/gray/hazy-t661,valspar,#c4ced9,196,206,217
