name,code,link,source,color_hex,color_r,color_g,color_b
Romance,1333,https://www.benjaminmoore.com/en-us/paint-colors/color/1333/romance,benjaminmoore,#f5b1bb,245,177,187
Pretty in Pink,1334,https://www.benjaminmoore.com/en-us/paint-colors/color/1334/pretty-in-pink,benjaminmoore,#ef949d,239,148,157
Potpourri,1312,https://www.benjaminmoore.com/en-us/paint-colors/color/1312/potpourri,benjaminmoore,#e7838d,231,131,141
Berry Wine,2003-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2003-30/berry-wine,benjaminmoore,#d44c57,212,76,87
Bonfire,2001-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2001-20/bonfire,benjaminmoore,#d5393f,213,57,63
Angel Pink,2007-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2007-70/angel-pink,benjaminmoore,#fce1e3,252,225,227
Pastel Pink,2007-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2007-60/pastel-pink,benjaminmoore,#facbd0,250,203,208
Sweet 16,1310,https://www.benjaminmoore.com/en-us/paint-colors/color/1310/sweet,benjaminmoore,#f9c6cc,249,198,204
Supple Pink,2007-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2007-50/supple-pink,benjaminmoore,#f2aab3,242,170,179
Secret Garden,1284,https://www.benjaminmoore.com/en-us/paint-colors/color/1284/secret-garden,benjaminmoore,#df979c,223,151,156
Holly Berry,1321,https://www.benjaminmoore.com/en-us/paint-colors/color/1321/holly-berry,benjaminmoore,#c24c4d,194,76,77
Hot Tamale,CSP-1155,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1155/hot-tamale,benjaminmoore,#a93434,169,52,52
Powder Blush,1338,https://www.benjaminmoore.com/en-us/paint-colors/color/1338/powder-blush,benjaminmoore,#f6d6d6,246,214,214
Bed of Roses,1318,https://www.benjaminmoore.com/en-us/paint-colors/color/1318/bed-of-roses,benjaminmoore,#f6c1c6,246,193,198
Hearts Delight,1283,https://www.benjaminmoore.com/en-us/paint-colors/color/1283/hearts-delight,benjaminmoore,#e9b2b4,233,178,180
Heartbeat,1319,https://www.benjaminmoore.com/en-us/paint-colors/color/1319/heartbeat,benjaminmoore,#ee989e,238,152,158
Coral Essence,2007-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2007-40/coral-essence,benjaminmoore,#de7c83,222,124,131
Embroidered Flower,CSP-1190,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1190/embroidered-flower,benjaminmoore,#b44d51,180,77,81
Chili Pepper,2004-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2004-20/chili-pepper,benjaminmoore,#b14040,177,64,64
Pink Fairy,2006-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-70/pink-fairy,benjaminmoore,#fae0e0,250,224,224
Cat's Meow,1332,https://www.benjaminmoore.com/en-us/paint-colors/color/1332/cats-meow,benjaminmoore,#f9d0d1,249,208,209
Authentic Pink,2006-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-60/authentic-pink,benjaminmoore,#f6c8ca,246,200,202
Pink Punch,2006-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-50/pink-punch,benjaminmoore,#eaa6a9,234,166,169
Cactus Flower,1335,https://www.benjaminmoore.com/en-us/paint-colors/color/1335/cactus-flower,benjaminmoore,#e86674,232,102,116
Tricycle Red,2000-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2000-20/tricycle-red,benjaminmoore,#d33a41,211,58,65
Red,2000-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2000-10/red,benjaminmoore,#c92e2e,201,46,46
Yours Truly,1317,https://www.benjaminmoore.com/en-us/paint-colors/color/1317/yours-truly,benjaminmoore,#f5dcd9,245,220,217
Ballet Slippers,1331,https://www.benjaminmoore.com/en-us/paint-colors/color/1331/ballet-slippers,benjaminmoore,#f7d9d7,247,217,215
Tickled Pink,2002-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2002-50/tickled-pink,benjaminmoore,#ffb3bd,255,179,189
Flamingo's Dream,2002-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2002-40/flamingos-dream,benjaminmoore,#f88791,248,135,145
Rose Quartz,2002-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2002-30/rose-quartz,benjaminmoore,#e65458,230,84,88
Bull's Eye Red,2002-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2002-20/bulls-eye-red,benjaminmoore,#d93e3c,217,62,60
Vermilion,2002-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2002-10/vermilion,benjaminmoore,#cf312b,207,49,43
Rose Rococo,1275,https://www.benjaminmoore.com/en-us/paint-colors/color/1275/rose-rococo,benjaminmoore,#f4d7d5,244,215,213
Fantasy Pink,1290,https://www.benjaminmoore.com/en-us/paint-colors/color/1290/fantasy-pink,benjaminmoore,#efc8c5,239,200,197
Sailor's Delight,1296,https://www.benjaminmoore.com/en-us/paint-colors/color/1296/sailors-delight,benjaminmoore,#f3bcba,243,188,186
Florida Pink,1320,https://www.benjaminmoore.com/en-us/paint-colors/color/1320/florida-pink,benjaminmoore,#e76f75,231,111,117
Ryan Red,1314,https://www.benjaminmoore.com/en-us/paint-colors/color/1314/ryan-red,benjaminmoore,#cb4746,203,71,70
Strawberry Red,2003-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2003-20/strawberry-red,benjaminmoore,#c33d3d,195,61,61
Million Dollar Red,2003-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2003-10/million-dollar-red,benjaminmoore,#b5332c,181,51,44
Touch of Pink,2008-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2008-70/touch-of-pink,benjaminmoore,#fde8e6,253,232,230
Tippy Toes,1282,https://www.benjaminmoore.com/en-us/paint-colors/color/1282/tippy-toes,benjaminmoore,#f3d3d1,243,211,209
Pink Sea Shell,2009-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2009-60/pink-sea-shell,benjaminmoore,#ffd4d3,255,212,211
Pink Buff,1285,https://www.benjaminmoore.com/en-us/paint-colors/color/1285/pink-buff,benjaminmoore,#dd9091,221,144,145
Bubble Tea,CSP-1180,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1180/bubble-tea,benjaminmoore,#c86361,200,99,97
Shy Cherry,2007-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2007-20/shy-cherry,benjaminmoore,#ae4138,174,65,56
Deep Rose,2004-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2004-10/deep-rose,benjaminmoore,#a0372f,160,55,47
Powder Pink,2009-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2009-70/powder-pink,benjaminmoore,#fde7e4,253,231,228
Little Piggy,2008-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2008-60/little-piggy,benjaminmoore,#fed6d5,254,214,213
Delicate Rose,2008-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2008-50/delicate-rose,benjaminmoore,#fbb9b9,251,185,185
Glamour Pink,2006-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-40/glamour-pink,benjaminmoore,#d37878,211,120,120
Cinco de Mayo,1286,https://www.benjaminmoore.com/en-us/paint-colors/color/1286/cinco-de-mayo,benjaminmoore,#c36b6e,195,107,110
Santa Fe Pottery,1287,https://www.benjaminmoore.com/en-us/paint-colors/color/1287/santa-fe-pottery,benjaminmoore,#ab5f5e,171,95,94
Segovia Red,1288,https://www.benjaminmoore.com/en-us/paint-colors/color/1288/segovia-red,benjaminmoore,#9b4b49,155,75,73
April Pink,2091-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-70/april-pink,benjaminmoore,#f3dad5,243,218,213
Playful Pink,2093-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2093-60/playful-pink,benjaminmoore,#f2dad7,242,218,215
Camellia Pink,2093-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2093-50/camellia-pink,benjaminmoore,#e5bebb,229,190,187
Belladonna Lily,2093-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2093-40/belladonna-lily,benjaminmoore,#ce958e,206,149,142
Tea Room,AF-270,https://www.benjaminmoore.com/en-us/paint-colors/color/af-270/tea-room,benjaminmoore,#a06e68,160,110,104
Hearth Red,1295,https://www.benjaminmoore.com/en-us/paint-colors/color/1295/hearth-red,benjaminmoore,#89504e,137,80,78
Sweet Rosy Brown,1302,https://www.benjaminmoore.com/en-us/paint-colors/color/1302/sweet-rosy-brown,benjaminmoore,#7e4a46,126,74,70
Strawberry Yogurt,2104-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-70/strawberry-yogurt,benjaminmoore,#ecdcd9,236,220,217
Rose Silk,2104-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-60/rose-silk,benjaminmoore,#ddc3c0,221,195,192
Cherry Malt,2104-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-50/cherry-malt,benjaminmoore,#c19e9b,193,158,155
New England Brown,2104-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-40/new-england-brown,benjaminmoore,#9e726d,158,114,109
Harvest Brown,2104-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-30/harvest-brown,benjaminmoore,#7c4b42,124,75,66
Beaver Brown,2104-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-20/beaver-brown,benjaminmoore,#744539,116,69,57
Pancake Syrup,2104-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2104-10/pancake-syrup,benjaminmoore,#714235,113,66,53
Strawberry-n-Cream,2103-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-70/strawberryncream,benjaminmoore,#ecddda,236,221,218
Pale Berry,2103-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-60/pale-berry,benjaminmoore,#dbc3c0,219,195,192
Sandblast,2103-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-50/sandblast,benjaminmoore,#bf9f9c,191,159,156
Hickory Stick,2103-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-40/hickory-stick,benjaminmoore,#9a726d,154,114,109
Peatmoss,2103-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-30/peatmoss,benjaminmoore,#754b41,117,75,65
English Manor,2103-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-20/english-manor,benjaminmoore,#6d4338,109,67,56
Natural Brown,2103-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2103-10/natural-brown,benjaminmoore,#684034,104,64,52
Bridal Rose,1247,https://www.benjaminmoore.com/en-us/paint-colors/color/1247/bridal-rose,benjaminmoore,#eae1de,234,225,222
Organdy,1248,https://www.benjaminmoore.com/en-us/paint-colors/color/1248/organdy,benjaminmoore,#dfd1d0,223,209,208
Batik,AF-610,https://www.benjaminmoore.com/en-us/paint-colors/color/af-610/batik,benjaminmoore,#ccb9b5,204,185,181
Monet,1243,https://www.benjaminmoore.com/en-us/paint-colors/color/1243/monet,benjaminmoore,#bfa4a0,191,164,160
Barberry,1244,https://www.benjaminmoore.com/en-us/paint-colors/color/1244/barberry,benjaminmoore,#a58785,165,135,133
Quietly Violet,CSP-415,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-415/quietly-violet,benjaminmoore,#917876,145,120,118
Terrazzo Brown,CSP-360,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-360/terrazzo-brown,benjaminmoore,#5e3b2f,94,59,47
Proposal,AF-260,https://www.benjaminmoore.com/en-us/paint-colors/color/af-260/proposal,benjaminmoore,#e8d9d4,232,217,212
Morristown Cream,1241,https://www.benjaminmoore.com/en-us/paint-colors/color/1241/morristown-cream,benjaminmoore,#e0cec9,224,206,201
Sonoma Clay,1242,https://www.benjaminmoore.com/en-us/paint-colors/color/1242/sonoma-clay,benjaminmoore,#cfb7b1,207,183,177
Sequoia,1245,https://www.benjaminmoore.com/en-us/paint-colors/color/1245/sequoia,benjaminmoore,#866963,134,105,99
Velvet Plum,CSP-420,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-420/velvet-plum,benjaminmoore,#6d5854,109,88,84
Cup o' Java,1246,https://www.benjaminmoore.com/en-us/paint-colors/color/1246/cup-o-java,benjaminmoore,#6a544c,106,84,76
Hasbrouck Brown,HC-71,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-71/hasbrouck-brown,benjaminmoore,#654c43,101,76,67
First Light,2102-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-70/first-light,benjaminmoore,#efe2de,239,226,222
Honey Hut,2102-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-60/honey-hut,benjaminmoore,#e1cbc7,225,203,199
Rose Bisque,2102-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-50/rose-bisque,benjaminmoore,#caaba6,202,171,166
Brown Teepee,2102-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-40/brown-teepee,benjaminmoore,#a77f78,167,127,120
Pueblo Brown,2102-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-30/pueblo-brown,benjaminmoore,#7f554b,127,85,75
Hodley Red,HC-65,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-65/hodley-red,benjaminmoore,#774d4a,119,77,74
Raphael,CC-2,https://www.benjaminmoore.com/en-us/paint-colors/color/cc-2/raphael,benjaminmoore,#583835,88,56,53
Frosted Petal,2089-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2089-70/frosted-petal,benjaminmoore,#f9ece7,249,236,231
Georgia Pink,2092-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-60/georgia-pink,benjaminmoore,#e3c1bd,227,193,189
Titanic Rose,2092-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-50/titanic-rose,benjaminmoore,#cb9e99,203,158,153
Texas Rose,2092-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-40/texas-rose,benjaminmoore,#a97169,169,113,105
Boston Brick,2092-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-30/boston-brick,benjaminmoore,#864b40,134,75,64
Pumpernickel,2102-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-20/pumpernickel,benjaminmoore,#754c40,117,76,64
Earth Brown,2102-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2102-10/earth-brown,benjaminmoore,#6f473b,111,71,59
Pink Swirl,2171-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2171-70/pink-swirl,benjaminmoore,#fceae6,252,234,230
Heather Pink,2091-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-60/heather-pink,benjaminmoore,#e7bfba,231,191,186
Rosy Tan,2091-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-50/rosy-tan,benjaminmoore,#d19a95,209,154,149
Red River Clay,2091-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-40/red-river-clay,benjaminmoore,#b36f67,179,111,103
Onondaga Clay,1204,https://www.benjaminmoore.com/en-us/paint-colors/color/1204/onondaga-clay,benjaminmoore,#8e5049,142,80,73
Sienna,2092-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-20/sienna,benjaminmoore,#804638,128,70,56
Country Redwood,HC-183,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-183/country-redwood,benjaminmoore,#762c23,118,44,35
Pink Bliss,2093-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2093-70/pink-bliss,benjaminmoore,#f5eae7,245,234,231
Peach Kiss,2089-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2089-60/peach-kiss,benjaminmoore,#f6dbd6,246,219,214
Brighton Rock Candy,1291,https://www.benjaminmoore.com/en-us/paint-colors/color/1291/brighton-rock-candy,benjaminmoore,#e4b2ae,228,178,174
Venetian Rose,1292,https://www.benjaminmoore.com/en-us/paint-colors/color/1292/venetian-rose,benjaminmoore,#d99a94,217,154,148
Badlands,1293,https://www.benjaminmoore.com/en-us/paint-colors/color/1293/badlands,benjaminmoore,#bc746b,188,116,107
Southwest Pottery,048,https://www.benjaminmoore.com/en-us/paint-colors/color/048/southwest-pottery,benjaminmoore,#975f57,151,95,87
Burnt Russet,042,https://www.benjaminmoore.com/en-us/paint-colors/color/042/burnt-russet,benjaminmoore,#884d45,136,77,69
Spring Blossom,2172-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2172-70/spring-blossom,benjaminmoore,#f4d9d5,244,217,213
Pink Hibiscus,2172-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2172-60/pink-hibiscus,benjaminmoore,#eabfb9,234,191,185
Bouquet Rose,2172-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2172-50/bouquet-rose,benjaminmoore,#d59a94,213,154,148
Raspberry Parfait,2172-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2172-40/raspberry-parfait,benjaminmoore,#b77067,183,112,103
Heirloom Quilt,CSP-1185,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1185/heirloom-quilt,benjaminmoore,#b0625c,176,98,92
Deep Poinsettia,2091-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-30/deep-poinsettia,benjaminmoore,#974c3e,151,76,62
Clydesdale Brown,2092-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2092-10/clydesdale-brown,benjaminmoore,#7b4233,123,66,51
Fond Memory,2088-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2088-70/fond-memory,benjaminmoore,#f6d9d4,246,217,212
Fruit Shake,2088-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2088-60/fruit-shake,benjaminmoore,#ecbdb7,236,189,183
Cool Lava,2088-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2088-50/cool-lava,benjaminmoore,#d99992,217,153,146
Persimmon,2088-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2088-40/persimmon,benjaminmoore,#bd6d64,189,109,100
Potters Wheel,1294,https://www.benjaminmoore.com/en-us/paint-colors/color/1294/potters-wheel,benjaminmoore,#ae675e,174,103,94
Mexicana,2172-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2172-30/mexicana,benjaminmoore,#9a4b3d,154,75,61
Tea,2091-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-10/tea,benjaminmoore,#894334,137,67,52
Frosty Pink,2010-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2010-70/frosty-pink,benjaminmoore,#fde9e3,253,233,227
Dream Whip,2174-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2174-60/dream-whip,benjaminmoore,#f4d7d1,244,215,209
Salmon Berry,2089-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2089-50/salmon-berry,benjaminmoore,#eec0ba,238,192,186
Tomato Cream Sauce,2089-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2089-40/tomato-cream-sauce,benjaminmoore,#df9b91,223,155,145
Lip Gloss,CSP-1160,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1160/lip-gloss,benjaminmoore,#be6f67,190,111,103
Warm Sienna,1203,https://www.benjaminmoore.com/en-us/paint-colors/color/1203/warm-sienna,benjaminmoore,#a5594e,165,89,78
Rustic Brick,2091-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2091-20/rustic-brick,benjaminmoore,#8e4738,142,71,56
Spring Pink,2090-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2090-70/spring-pink,benjaminmoore,#f7dad5,247,218,213
Strawberry Freeze,2090-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2090-60/strawberry-freeze,benjaminmoore,#edc0b9,237,192,185
Tender Pink,2090-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2090-50/tender-pink,benjaminmoore,#da9b94,218,155,148
Wild Flower,2090-40,https://www.benjaminmoore.com/en-us/paint-colors/color/2090-40/wild-flower,benjaminmoore,#bf7065,191,112,101
Pink Mix,2089-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2089-30/pink-mix,benjaminmoore,#c26c60,194,108,96
Moroccan Spice,AF-285,https://www.benjaminmoore.com/en-us/paint-colors/color/af-285/moroccan-spice,benjaminmoore,#b25c50,178,92,80
Spanish Red,1301,https://www.benjaminmoore.com/en-us/paint-colors/color/1301/spanish-red,benjaminmoore,#984841,152,72,65
Rose Reflection,2171-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2171-60/rose-reflection,benjaminmoore,#fddad5,253,218,213
Pearly Pink,2171-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2171-50/pearly-pink,benjaminmoore,#f8beb8,248,190,184
Dawn Pink,2010-50,https://www.benjaminmoore.com/en-us/paint-colors/color/2010-50/dawn-pink,benjaminmoore,#ffb9b3,255,185,179
Pink Flamingo,CSP-1175,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-1175/pink-flamingo,benjaminmoore,#de8480,222,132,128
Rosy Apple,2006-30,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-30/rosy-apple,benjaminmoore,#b14c45,177,76,69
Sangria,2006-20,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-20/sangria,benjaminmoore,#a54337,165,67,55
Merlot Red,2006-10,https://www.benjaminmoore.com/en-us/paint-colors/color/2006-10/merlot-red,benjaminmoore,#9d3d2d,157,61,45
Soft Pink,2012-70,https://www.benjaminmoore.com/en-us/paint-colors/color/2012-70/soft-pink,benjaminmoore,#fdebe5,253,235,229
Rose Petal,2010-60,https://www.benjaminmoore.com/en-us/paint-colors/color/2010-60/rose-petal,benjaminmoore,#ffd7d1,255,215,209
Smashing Pink,1303,https://www.benjaminmoore.com/en-us/paint-colors/color/1303/smashing-pink,benjaminmoore,#fec1bf,254,193,191
